query,subject,identity,alignment length,mismatches,gap opens,q start,q end,s start,s end,evalue,bit score
chr22:22437645-23366982,IGLV9-49*02,65.926,135,43,1,417362,417496,1,132,0.004,42.8
chr22:22437645-23366982,IGLV9-49*02,69.118,68,21,0,650019,650086,1,68,0.004,42.8
chr22:22437645-23366982,IGLV9-49*02,69.118,68,21,0,720119,720186,1,68,0.004,42.8
chr22:22437645-23366982,IGLV9-49*02,70.313,64,19,0,573483,573546,5,68,0.004,42.8
chr22:22437645-23366982,IGLV9-49*02,79.545,44,9,0,689957,690000,100,143,0.004,42.8
chr22:22437645-23366982,IGLV9-49*02,63.265,98,36,0,74991,75088,183,280,0.004,42.8
chr22:22437645-23366982,IGLV9-49*02,65.432,81,28,0,8821,8901,1,81,0.011,41.2
chr22:22437645-23366982,IGLV9-49*02,79.070,43,9,0,87490,87532,3,45,0.011,41.2
chr22:22437645-23366982,IGLV9-49*02,62.887,97,36,0,804865,804961,183,279,0.011,41.2
chr22:22437645-23366982,IGLV9-49*02,63.736,91,33,0,808404,808494,188,278,0.011,41.2
chr22:22437645-23366982,IGLV9-49*02,67.647,68,22,0,683450,683517,1,68,0.032,39.6
chr22:22437645-23366982,IGLV9-49*02,67.647,68,22,0,744243,744310,1,68,0.032,39.6
chr22:22437645-23366982,IGLV9-49*02,67.647,68,22,0,777940,778007,1,68,0.032,39.6
chr22:22437645-23366982,IGLV9-49*02,70.000,60,18,0,698241,698300,6,65,0.032,39.6
chr22:22437645-23366982,IGLV9-49*02,70.000,60,18,0,804706,804765,6,65,0.032,39.6
chr22:22437645-23366982,IGLV9-49*02,81.579,38,7,0,804791,804828,94,131,0.032,39.6
chr22:22437645-23366982,IGLV9-49*02,63.529,85,31,0,62628,62712,1,85,0.096,38.0
chr22:22437645-23366982,IGLV9-49*02,67.164,67,22,0,14718,14784,2,68,0.096,38.0
chr22:22437645-23366982,IGLV9-49*02,68.852,61,19,0,866378,866438,6,66,0.096,38.0
chr22:22437645-23366982,IGLV9-49*02,82.857,35,6,0,698329,698363,97,131,0.096,38.0
chr22:22437645-23366982,IGLV9-49*02,76.744,43,10,0,579949,579991,101,143,0.096,38.0
chr22:22437645-23366982,IGLV9-49*02,62.637,91,34,0,580020,580110,187,277,0.096,38.0
chr22:22437645-23366982,IGLV9-49*02,62.637,91,34,0,720297,720387,188,278,0.096,38.0
chr22:22437645-23366982,IGLV9-49*02,64.935,77,27,0,800114,800190,231,307,0.096,38.0
chr22:22437645-23366982,IGLV9-49*02,66.176,68,23,0,19526,19593,1,68,0.29,36.5
chr22:22437645-23366982,IGLV9-49*02,92.308,26,2,0,51268,51293,1,26,0.29,36.5
chr22:22437645-23366982,IGLV9-49*02,80.556,36,7,0,378943,378978,101,136,0.29,36.5
chr22:22437645-23366982,IGLV9-49*02,61.458,96,37,0,590145,590240,184,279,0.29,36.5
chr22:22437645-23366982,IGLV9-49*02,61.458,96,37,0,698401,698496,184,279,0.29,36.5
chr22:22437645-23366982,IGLV9-49*02,62.353,85,32,0,565210,565294,1,85,0.86,34.9
chr22:22437645-23366982,IGLV9-49*02,76.923,39,9,0,413006,413044,86,124,0.86,34.9
chr22:22437645-23366982,IGLV9-49*02,74.419,43,11,0,395244,395286,90,132,0.86,34.9
chr22:22437645-23366982,IGLV9-49*02,80.000,35,7,0,757622,757656,97,131,0.86,34.9
chr22:22437645-23366982,IGLV9-49*02,72.340,47,13,0,220957,221003,101,147,0.86,34.9
chr22:22437645-23366982,IGLV9-49*02,75.610,41,10,0,672456,672496,103,143,0.86,34.9
chr22:22437645-23366982,IGLV9-49*02,71.429,49,14,0,675291,675339,259,307,0.86,34.9
chr22:22437645-23366982,IGLV9-49*02,72.727,44,12,0,518142,518185,23,66,2.6,33.3
chr22:22437645-23366982,IGLV9-49*02,91.667,24,2,0,51370,51393,101,124,2.6,33.3
chr22:22437645-23366982,IGLV9-49*02,91.667,24,2,0,352368,352391,101,124,2.6,33.3
chr22:22437645-23366982,IGLV9-49*02,83.333,30,5,0,706290,706319,102,131,2.6,33.3
chr22:22437645-23366982,IGLV9-49*02,85.714,28,4,0,646773,646800,103,130,2.6,33.3
chr22:22437645-23366982,IGLV9-49*02,73.171,41,11,0,142480,142520,5,45,7.8,31.7
chr22:22437645-23366982,IGLV9-49*02,69.388,49,15,0,171969,172017,95,143,7.8,31.7
chr22:22437645-23366982,IGLV9-49*02,80.645,31,6,0,858537,858567,101,131,7.8,31.7
chr22:22437645-23366982,IGLV9-49*02,77.143,35,8,0,329297,329331,102,136,7.8,31.7
chr22:22437645-23366982,IGLV9-49*02,78.788,33,7,0,74925,74957,102,134,7.8,31.7
chr22:22437645-23366982,IGLV9-49*02,73.171,41,11,0,733048,733088,103,143,7.8,31.7
chr22:22437645-23366982,IGLV9-49*02,82.759,29,5,0,680211,680239,103,131,7.8,31.7
chr22:22437645-23366982,IGLV9-49*02,73.171,41,11,0,735952,735992,267,307,7.8,31.7
chr22:22437645-23366982,IGLV4-3*01,100.000,314,0,0,856952,857265,1,314,1.38e-140,499
chr22:22437645-23366982,IGLV4-3*01,88.217,314,37,0,820081,820394,1,314,2.79e-105,381
chr22:22437645-23366982,IGLV4-3*01,84.672,274,42,0,7084,7357,3,276,2.00e-81,302
chr22:22437645-23366982,IGLV4-3*01,80.000,275,54,1,138276,138549,3,277,3.34e-65,248
chr22:22437645-23366982,IGLV4-3*01,83.772,228,37,0,788369,788596,87,314,3.01e-64,245
chr22:22437645-23366982,IGLV4-3*01,70.251,279,80,1,319492,319770,3,278,1.42e-36,153
chr22:22437645-23366982,IGLV4-3*01,72.401,279,72,2,37170,37446,3,278,4.25e-36,152
chr22:22437645-23366982,IGLV4-3*01,72.662,278,70,2,158473,158746,3,278,1.15e-34,147
chr22:22437645-23366982,IGLV4-3*01,86.957,69,9,0,788310,788378,1,69,4.18e-15,82.4
chr22:22437645-23366982,IGLV4-3*01,71.579,95,27,0,778114,778208,181,275,2.47e-10,66.6
chr22:22437645-23366982,IGLV4-3*01,71.579,95,27,0,808400,808494,181,275,2.47e-10,66.6
chr22:22437645-23366982,IGLV4-3*01,73.810,84,22,0,177744,177827,3,86,7.41e-10,65.0
chr22:22437645-23366982,IGLV4-3*01,69.000,100,31,0,357292,357391,181,280,6.67e-09,61.8
chr22:22437645-23366982,IGLV4-3*01,68.000,100,32,0,417533,417632,181,280,6.00e-08,58.6
chr22:22437645-23366982,IGLV4-3*01,72.727,77,21,0,295006,295082,3,79,1.80e-07,57.1
chr22:22437645-23366982,IGLV4-3*01,68.421,95,30,0,303785,303879,181,275,1.80e-07,57.1
chr22:22437645-23366982,IGLV4-3*01,68.421,95,30,0,395323,395417,181,275,1.80e-07,57.1
chr22:22437645-23366982,IGLV4-3*01,68.421,95,30,0,700647,700741,181,275,1.80e-07,57.1
chr22:22437645-23366982,IGLV4-3*01,71.795,78,22,0,412917,412994,3,80,5.40e-07,55.5
chr22:22437645-23366982,IGLV4-3*01,67.000,100,33,0,334210,334309,181,280,5.40e-07,55.5
chr22:22437645-23366982,IGLV4-3*01,71.429,77,22,0,46311,46387,3,79,1.62e-06,53.9
chr22:22437645-23366982,IGLV4-3*01,71.429,77,22,0,329192,329268,3,79,1.62e-06,53.9
chr22:22437645-23366982,IGLV4-3*01,72.000,75,21,0,352266,352340,5,79,1.62e-06,53.9
chr22:22437645-23366982,IGLV4-3*01,67.368,95,31,0,759799,759893,181,275,1.62e-06,53.9
chr22:22437645-23366982,IGLV4-3*01,66.667,96,32,0,654062,654157,181,276,4.86e-06,52.3
chr22:22437645-23366982,IGLV4-3*01,66.667,96,32,0,757694,757789,181,276,4.86e-06,52.3
chr22:22437645-23366982,IGLV4-3*01,70.130,77,23,0,378839,378915,3,79,1.46e-05,50.7
chr22:22437645-23366982,IGLV4-3*01,85.366,41,6,0,413162,413202,236,276,1.31e-04,47.5
chr22:22437645-23366982,IGLV4-3*01,64.583,96,34,0,804866,804961,181,276,3.94e-04,46.0
chr22:22437645-23366982,IGLV4-3*01,64.583,96,34,0,866538,866633,181,276,3.94e-04,46.0
chr22:22437645-23366982,IGLV4-3*01,91.176,34,3,0,379092,379125,244,277,3.94e-04,46.0
chr22:22437645-23366982,IGLV4-3*01,66.667,81,27,0,220853,220933,3,83,0.001,44.4
chr22:22437645-23366982,IGLV4-3*01,64.516,93,33,0,580018,580110,182,274,0.001,44.4
chr22:22437645-23366982,IGLV4-3*01,88.571,35,4,0,295259,295293,244,278,0.001,44.4
chr22:22437645-23366982,IGLV4-3*01,90.909,33,3,0,329445,329477,244,276,0.001,44.4
chr22:22437645-23366982,IGLV4-3*01,90.909,33,3,0,352517,352549,244,276,0.001,44.4
chr22:22437645-23366982,IGLV4-3*01,78.261,46,10,0,174947,174992,33,78,0.004,42.8
chr22:22437645-23366982,IGLV4-3*01,82.500,40,7,0,155091,155130,40,79,0.004,42.8
chr22:22437645-23366982,IGLV4-3*01,63.542,96,35,0,706357,706452,181,276,0.004,42.8
chr22:22437645-23366982,IGLV4-3*01,87.879,33,4,0,51518,51550,244,276,0.011,41.2
chr22:22437645-23366982,IGLV4-3*01,66.667,72,24,0,171879,171950,8,79,0.032,39.6
chr22:22437645-23366982,IGLV4-3*01,87.500,32,4,0,56077,56108,244,275,0.032,39.6
chr22:22437645-23366982,IGLV4-3*01,76.744,43,10,0,87490,87532,3,45,0.096,38.0
chr22:22437645-23366982,IGLV4-3*01,65.753,73,25,0,683454,683526,5,77,0.096,38.0
chr22:22437645-23366982,IGLV4-3*01,65.753,73,25,0,744247,744319,5,77,0.096,38.0
chr22:22437645-23366982,IGLV4-3*01,89.655,29,3,0,346101,346129,247,275,0.096,38.0
chr22:22437645-23366982,IGLV4-3*01,86.667,30,4,0,334043,334072,5,34,0.29,36.5
chr22:22437645-23366982,IGLV4-3*01,86.667,30,4,0,357125,357154,5,34,0.29,36.5
chr22:22437645-23366982,IGLV4-3*01,61.702,94,36,0,371441,371534,182,275,0.29,36.5
chr22:22437645-23366982,IGLV4-3*01,81.818,33,6,0,51270,51302,3,35,0.86,34.9
chr22:22437645-23366982,IGLV4-3*01,64.384,73,26,0,808230,808302,5,77,0.86,34.9
chr22:22437645-23366982,IGLV4-3*01,92.000,25,2,0,133500,133524,246,270,0.86,34.9
chr22:22437645-23366982,IGLV4-3*01,83.333,30,5,0,417366,417395,5,34,2.6,33.3
chr22:22437645-23366982,IGLV4-3*01,63.014,73,27,0,573483,573555,5,77,7.8,31.7
chr22:22437645-23366982,IGLV4-3*01,63.014,73,27,0,650023,650095,5,77,7.8,31.7
chr22:22437645-23366982,IGLV4-3*01,63.014,73,27,0,720123,720195,5,77,7.8,31.7
chr22:22437645-23366982,IGLV4-3*01,82.759,29,5,0,62632,62660,5,33,7.8,31.7
chr22:22437645-23366982,IGLV5-48*01,100.000,312,0,0,329190,329501,1,312,1.24e-139,496
chr22:22437645-23366982,IGLV5-48*01,93.269,312,21,0,352262,352573,1,312,1.35e-119,429
chr22:22437645-23366982,IGLV5-48*01,91.667,312,26,0,378837,379148,1,312,8.00e-115,413
chr22:22437645-23366982,IGLV5-48*01,90.385,312,30,0,412915,413226,1,312,5.25e-111,400
chr22:22437645-23366982,IGLV5-48*01,83.224,304,51,0,295004,295307,1,304,3.77e-87,321
chr22:22437645-23366982,IGLV5-48*01,76.547,307,72,0,177744,178050,3,309,1.53e-68,259
chr22:22437645-23366982,IGLV5-48*01,78.526,312,62,2,51268,51574,1,312,2.19e-61,236
chr22:22437645-23366982,IGLV5-48*01,77.899,276,59,1,46309,46582,1,276,4.79e-58,225
chr22:22437645-23366982,IGLV5-48*01,74.194,248,64,0,155087,155334,36,283,5.01e-48,191
chr22:22437645-23366982,IGLV5-48*01,75.431,232,57,0,34401,34632,1,232,4.51e-47,188
chr22:22437645-23366982,IGLV5-48*01,67.213,305,100,0,220851,221155,1,305,7.19e-41,168
chr22:22437645-23366982,IGLV5-48*01,73.410,173,46,0,63824,63996,108,280,2.03e-29,129
chr22:22437645-23366982,IGLV5-48*01,71.094,256,68,3,174939,175192,25,276,1.08e-23,110
chr22:22437645-23366982,IGLV5-48*01,77.419,124,28,0,87923,88046,153,276,3.24e-23,109
chr22:22437645-23366982,IGLV5-48*01,73.333,150,38,1,87490,87637,3,152,5.74e-18,91.9
chr22:22437645-23366982,IGLV5-48*01,80.247,81,16,0,319490,319570,1,81,3.76e-14,79.2
chr22:22437645-23366982,IGLV5-48*01,65.854,123,42,0,172039,172161,183,305,2.22e-09,63.4
chr22:22437645-23366982,IGLV5-48*01,73.750,80,21,0,138274,138353,1,80,6.67e-09,61.8
chr22:22437645-23366982,IGLV5-48*01,86.538,52,7,0,7315,7366,246,297,6.67e-09,61.8
chr22:22437645-23366982,IGLV5-48*01,95.238,42,2,0,778167,778208,246,287,6.67e-09,61.8
chr22:22437645-23366982,IGLV5-48*01,74.667,75,19,0,820085,820159,5,79,2.00e-08,60.2
chr22:22437645-23366982,IGLV5-48*01,82.456,57,10,0,138506,138562,246,302,2.00e-08,60.2
chr22:22437645-23366982,IGLV5-48*01,93.023,43,3,0,357345,357387,246,288,2.00e-08,60.2
chr22:22437645-23366982,IGLV5-48*01,93.023,43,3,0,417586,417628,246,288,2.00e-08,60.2
chr22:22437645-23366982,IGLV5-48*01,72.500,80,22,0,7082,7161,1,80,6.00e-08,58.6
chr22:22437645-23366982,IGLV5-48*01,82.143,56,10,0,14923,14978,246,301,6.00e-08,58.6
chr22:22437645-23366982,IGLV5-48*01,92.857,42,3,0,303838,303879,246,287,6.00e-08,58.6
chr22:22437645-23366982,IGLV5-48*01,92.857,42,3,0,395376,395417,246,287,6.00e-08,58.6
chr22:22437645-23366982,IGLV5-48*01,92.857,42,3,0,565437,565478,246,287,6.00e-08,58.6
chr22:22437645-23366982,IGLV5-48*01,92.857,42,3,0,650234,650275,246,287,6.00e-08,58.6
chr22:22437645-23366982,IGLV5-48*01,92.857,42,3,0,700700,700741,246,287,6.00e-08,58.6
chr22:22437645-23366982,IGLV5-48*01,92.857,42,3,0,720346,720387,246,287,6.00e-08,58.6
chr22:22437645-23366982,IGLV5-48*01,92.857,42,3,0,744470,744511,246,287,6.00e-08,58.6
chr22:22437645-23366982,IGLV5-48*01,92.857,42,3,0,759852,759893,246,287,6.00e-08,58.6
chr22:22437645-23366982,IGLV5-48*01,95.000,40,2,0,808455,808494,248,287,6.00e-08,58.6
chr22:22437645-23366982,IGLV5-48*01,63.780,127,46,0,74818,74944,1,127,1.80e-07,57.1
chr22:22437645-23366982,IGLV5-48*01,92.683,41,3,0,683678,683718,247,287,1.80e-07,57.1
chr22:22437645-23366982,IGLV5-48*01,77.419,62,14,0,706410,706471,246,307,5.40e-07,55.5
chr22:22437645-23366982,IGLV5-48*01,78.333,60,13,0,191088,191147,246,305,5.40e-07,55.5
chr22:22437645-23366982,IGLV5-48*01,62.992,127,47,0,720119,720245,1,127,1.62e-06,53.9
chr22:22437645-23366982,IGLV5-48*01,71.429,77,22,0,856954,857030,3,79,1.62e-06,53.9
chr22:22437645-23366982,IGLV5-48*01,77.049,61,14,0,590198,590258,246,306,1.62e-06,53.9
chr22:22437645-23366982,IGLV5-48*01,88.372,43,5,0,334263,334305,246,288,1.62e-06,53.9
chr22:22437645-23366982,IGLV5-48*01,81.132,53,10,0,757755,757807,254,306,1.62e-06,53.9
chr22:22437645-23366982,IGLV5-48*01,76.667,60,14,0,866591,866650,246,305,4.86e-06,52.3
chr22:22437645-23366982,IGLV5-48*01,80.769,52,10,0,411399,411450,246,297,4.86e-06,52.3
chr22:22437645-23366982,IGLV5-48*01,62.205,127,48,0,808226,808352,1,127,1.46e-05,50.7
chr22:22437645-23366982,IGLV5-48*01,87.805,41,5,0,580070,580110,246,286,1.46e-05,50.7
chr22:22437645-23366982,IGLV5-48*01,85.714,42,6,0,573706,573747,246,287,4.38e-05,49.1
chr22:22437645-23366982,IGLV5-48*01,81.250,48,9,0,804931,804978,258,305,4.38e-05,49.1
chr22:22437645-23366982,IGLV5-48*01,61.417,127,49,0,744243,744369,1,127,1.31e-04,47.5
chr22:22437645-23366982,IGLV5-48*01,71.642,67,19,0,658937,659003,246,312,1.31e-04,47.5
chr22:22437645-23366982,IGLV5-48*01,71.642,67,19,0,733167,733233,246,312,1.31e-04,47.5
chr22:22437645-23366982,IGLV5-48*01,83.721,43,7,0,654115,654157,246,288,1.31e-04,47.5
chr22:22437645-23366982,IGLV5-48*01,83.333,42,7,0,56067,56108,246,287,3.94e-04,46.0
chr22:22437645-23366982,IGLV5-48*01,86.842,38,5,0,384130,384167,246,283,3.94e-04,46.0
chr22:22437645-23366982,IGLV5-48*01,60.630,127,50,0,777940,778066,1,127,0.001,44.4
chr22:22437645-23366982,IGLV5-48*01,72.131,61,17,0,866378,866438,6,66,0.001,44.4
chr22:22437645-23366982,IGLV5-48*01,70.149,67,20,0,724446,724512,246,312,0.001,44.4
chr22:22437645-23366982,IGLV5-48*01,81.395,43,8,0,672575,672617,246,288,0.001,44.4
chr22:22437645-23366982,IGLV5-48*01,90.909,33,3,0,857195,857227,256,288,0.001,44.4
chr22:22437645-23366982,IGLV5-48*01,76.471,51,12,0,346101,346151,259,309,0.001,44.4
chr22:22437645-23366982,IGLV5-48*01,69.118,68,21,0,683450,683517,1,68,0.004,42.8
chr22:22437645-23366982,IGLV5-48*01,77.083,48,11,0,788511,788558,241,288,0.004,42.8
chr22:22437645-23366982,IGLV5-48*01,93.333,30,2,0,835827,835856,259,288,0.004,42.8
chr22:22437645-23366982,IGLV5-48*01,77.778,45,10,0,37400,37444,244,288,0.011,41.2
chr22:22437645-23366982,IGLV5-48*01,79.070,43,9,0,373487,373529,246,288,0.011,41.2
chr22:22437645-23366982,IGLV5-48*01,79.070,43,9,0,451078,451120,246,288,0.011,41.2
chr22:22437645-23366982,IGLV5-48*01,87.879,33,4,0,347124,347156,246,278,0.011,41.2
chr22:22437645-23366982,IGLV5-48*01,82.051,39,7,0,82608,82646,249,287,0.011,41.2
chr22:22437645-23366982,IGLV5-48*01,73.585,53,14,0,698462,698514,254,306,0.011,41.2
chr22:22437645-23366982,IGLV5-48*01,90.323,31,3,0,820324,820354,256,286,0.011,41.2
chr22:22437645-23366982,IGLV5-48*01,68.750,64,20,0,435555,435618,1,64,0.032,39.6
chr22:22437645-23366982,IGLV5-48*01,70.000,60,18,0,698241,698300,6,65,0.032,39.6
chr22:22437645-23366982,IGLV5-48*01,74.000,50,13,0,324135,324184,246,295,0.032,39.6
chr22:22437645-23366982,IGLV5-48*01,80.000,40,8,0,64886,64925,249,288,0.032,39.6
chr22:22437645-23366982,IGLV5-48*01,80.000,40,8,0,353692,353731,249,288,0.032,39.6
chr22:22437645-23366982,IGLV5-48*01,81.579,38,7,0,690087,690124,254,291,0.032,39.6
chr22:22437645-23366982,IGLV5-48*01,73.469,49,13,0,698305,698353,79,127,0.096,38.0
chr22:22437645-23366982,IGLV5-48*01,78.049,41,9,0,174839,174879,246,286,0.096,38.0
chr22:22437645-23366982,IGLV5-48*01,78.049,41,9,0,22399,22439,248,288,0.096,38.0
chr22:22437645-23366982,IGLV5-48*01,66.176,68,23,0,650019,650086,1,68,0.29,36.5
chr22:22437645-23366982,IGLV5-48*01,67.188,64,21,0,573483,573546,5,68,0.29,36.5
chr22:22437645-23366982,IGLV5-48*01,64.103,78,28,0,171879,171956,8,85,0.29,36.5
chr22:22437645-23366982,IGLV5-48*01,86.667,30,4,0,133495,133524,253,282,0.29,36.5
chr22:22437645-23366982,IGLV5-48*01,58.268,127,53,0,303611,303737,1,127,0.86,34.9
chr22:22437645-23366982,IGLV5-48*01,58.268,127,53,0,395149,395275,1,127,0.86,34.9
chr22:22437645-23366982,IGLV5-48*01,75.610,41,10,0,417362,417402,1,41,0.86,34.9
chr22:22437645-23366982,IGLV5-48*01,76.923,39,9,0,8821,8859,1,39,0.86,34.9
chr22:22437645-23366982,IGLV5-48*01,71.429,49,14,0,804770,804818,79,127,0.86,34.9
chr22:22437645-23366982,IGLV5-48*01,88.462,26,3,0,62628,62653,1,26,2.6,33.3
chr22:22437645-23366982,IGLV5-48*01,88.462,26,3,0,334039,334064,1,26,2.6,33.3
chr22:22437645-23366982,IGLV5-48*01,88.462,26,3,0,357121,357146,1,26,2.6,33.3
chr22:22437645-23366982,IGLV5-48*01,100.000,20,0,0,142480,142499,5,24,2.6,33.3
chr22:22437645-23366982,IGLV5-48*01,72.727,44,12,0,680186,680229,84,127,2.6,33.3
chr22:22437645-23366982,IGLV5-48*01,100.000,20,0,0,579950,579969,108,127,2.6,33.3
chr22:22437645-23366982,IGLV5-48*01,100.000,20,0,0,689959,689978,108,127,2.6,33.3
chr22:22437645-23366982,IGLV5-48*01,100.000,20,0,0,706290,706309,108,127,2.6,33.3
chr22:22437645-23366982,IGLV5-48*01,88.462,26,3,0,741016,741041,109,134,2.6,33.3
chr22:22437645-23366982,IGLV5-48*01,75.000,40,10,0,720282,720321,176,215,2.6,33.3
chr22:22437645-23366982,IGLV5-48*01,71.111,45,13,0,565210,565254,1,45,7.8,31.7
chr22:22437645-23366982,IGLV5-48*01,95.238,21,1,0,158471,158491,1,21,7.8,31.7
chr22:22437645-23366982,IGLV5-48*01,72.093,43,12,0,658795,658837,85,127,7.8,31.7
chr22:22437645-23366982,IGLV5-48*01,77.143,35,8,0,319591,319625,108,142,7.8,31.7
chr22:22437645-23366982,IGLV5-48*01,100.000,19,0,0,672456,672474,109,127,7.8,31.7
chr22:22437645-23366982,IGLV5-48*01,100.000,19,0,0,733048,733066,109,127,7.8,31.7
chr22:22437645-23366982,IGLV5-48*01,78.788,33,7,0,778110,778142,183,215,7.8,31.7
chr22:22437645-23366982,IGLV5-48*01,78.788,33,7,0,808396,808428,183,215,7.8,31.7
chr22:22437645-23366982,IGLV5-48*01,80.645,31,6,0,74989,75019,184,214,7.8,31.7
chr22:22437645-23366982,IGLV5-45*03,100.000,312,0,0,352262,352573,1,312,1.24e-139,496
chr22:22437645-23366982,IGLV5-45*03,93.910,312,19,0,378837,379148,1,312,1.67e-121,435
chr22:22437645-23366982,IGLV5-45*03,93.269,312,21,0,329190,329501,1,312,1.35e-119,429
chr22:22437645-23366982,IGLV5-45*03,89.744,312,32,0,412915,413226,1,312,4.25e-109,394
chr22:22437645-23366982,IGLV5-45*03,82.848,309,53,0,295004,295312,1,309,1.26e-87,323
chr22:22437645-23366982,IGLV5-45*03,77.936,281,62,0,177748,178028,7,287,1.11e-65,250
chr22:22437645-23366982,IGLV5-45*03,79.487,312,59,2,51268,51574,1,312,3.01e-64,245
chr22:22437645-23366982,IGLV5-45*03,77.536,276,60,1,46309,46582,1,276,4.31e-57,221
chr22:22437645-23366982,IGLV5-45*03,74.603,252,64,0,155083,155334,32,283,6.19e-50,198
chr22:22437645-23366982,IGLV5-45*03,73.707,232,61,0,34401,34632,1,232,2.96e-43,175
chr22:22437645-23366982,IGLV5-45*03,66.667,306,102,0,220851,221156,1,306,1.94e-39,163
chr22:22437645-23366982,IGLV5-45*03,71.094,256,68,3,174939,175192,25,276,1.08e-23,110
chr22:22437645-23366982,IGLV5-45*03,78.992,119,25,0,87928,88046,158,276,1.08e-23,110
chr22:22437645-23366982,IGLV5-45*03,75.000,148,35,1,87492,87637,5,152,7.08e-20,98.3
chr22:22437645-23366982,IGLV5-45*03,66.935,124,41,0,172039,172162,183,306,8.23e-11,68.2
chr22:22437645-23366982,IGLV5-45*03,75.309,81,20,0,319490,319570,1,81,2.47e-10,66.6
chr22:22437645-23366982,IGLV5-45*03,76.623,77,18,0,820083,820159,3,79,2.47e-10,66.6
chr22:22437645-23366982,IGLV5-45*03,73.750,80,21,0,7082,7161,1,80,6.67e-09,61.8
chr22:22437645-23366982,IGLV5-45*03,73.750,80,21,0,138274,138353,1,80,6.67e-09,61.8
chr22:22437645-23366982,IGLV5-45*03,79.688,64,13,0,138506,138569,246,309,6.67e-09,61.8
chr22:22437645-23366982,IGLV5-45*03,86.538,52,7,0,7315,7366,246,297,6.67e-09,61.8
chr22:22437645-23366982,IGLV5-45*03,95.238,42,2,0,778167,778208,246,287,6.67e-09,61.8
chr22:22437645-23366982,IGLV5-45*03,80.328,61,12,0,14923,14983,246,306,2.00e-08,60.2
chr22:22437645-23366982,IGLV5-45*03,80.328,61,12,0,303838,303898,246,306,2.00e-08,60.2
chr22:22437645-23366982,IGLV5-45*03,80.328,61,12,0,395376,395436,246,306,2.00e-08,60.2
chr22:22437645-23366982,IGLV5-45*03,93.023,43,3,0,357345,357387,246,288,2.00e-08,60.2
chr22:22437645-23366982,IGLV5-45*03,93.023,43,3,0,417586,417628,246,288,2.00e-08,60.2
chr22:22437645-23366982,IGLV5-45*03,64.063,128,46,0,720119,720246,1,128,6.00e-08,58.6
chr22:22437645-23366982,IGLV5-45*03,92.857,42,3,0,565437,565478,246,287,6.00e-08,58.6
chr22:22437645-23366982,IGLV5-45*03,92.857,42,3,0,650234,650275,246,287,6.00e-08,58.6
chr22:22437645-23366982,IGLV5-45*03,92.857,42,3,0,700700,700741,246,287,6.00e-08,58.6
chr22:22437645-23366982,IGLV5-45*03,92.857,42,3,0,720346,720387,246,287,6.00e-08,58.6
chr22:22437645-23366982,IGLV5-45*03,92.857,42,3,0,744470,744511,246,287,6.00e-08,58.6
chr22:22437645-23366982,IGLV5-45*03,92.857,42,3,0,759852,759893,246,287,6.00e-08,58.6
chr22:22437645-23366982,IGLV5-45*03,95.000,40,2,0,808455,808494,248,287,6.00e-08,58.6
chr22:22437645-23366982,IGLV5-45*03,78.689,61,13,0,191088,191148,246,306,1.80e-07,57.1
chr22:22437645-23366982,IGLV5-45*03,92.683,41,3,0,683678,683718,247,287,1.80e-07,57.1
chr22:22437645-23366982,IGLV5-45*03,63.281,128,47,0,744243,744370,1,128,5.40e-07,55.5
chr22:22437645-23366982,IGLV5-45*03,63.281,128,47,0,808226,808353,1,128,5.40e-07,55.5
chr22:22437645-23366982,IGLV5-45*03,76.563,64,15,0,866591,866654,246,309,5.40e-07,55.5
chr22:22437645-23366982,IGLV5-45*03,72.000,75,21,0,856956,857030,5,79,1.62e-06,53.9
chr22:22437645-23366982,IGLV5-45*03,88.372,43,5,0,334263,334305,246,288,1.62e-06,53.9
chr22:22437645-23366982,IGLV5-45*03,62.500,128,48,0,74818,74945,1,128,4.86e-06,52.3
chr22:22437645-23366982,IGLV5-45*03,70.000,80,24,0,345861,345940,1,80,4.86e-06,52.3
chr22:22437645-23366982,IGLV5-45*03,76.667,60,14,0,590198,590257,246,305,4.86e-06,52.3
chr22:22437645-23366982,IGLV5-45*03,76.667,60,14,0,706410,706469,246,305,4.86e-06,52.3
chr22:22437645-23366982,IGLV5-45*03,80.769,52,10,0,411399,411450,246,297,4.86e-06,52.3
chr22:22437645-23366982,IGLV5-45*03,80.769,52,10,0,757755,757806,254,305,4.86e-06,52.3
chr22:22437645-23366982,IGLV5-45*03,80.769,52,10,0,804931,804982,258,309,4.86e-06,52.3
chr22:22437645-23366982,IGLV5-45*03,87.805,41,5,0,580070,580110,246,286,1.46e-05,50.7
chr22:22437645-23366982,IGLV5-45*03,61.719,128,49,0,777940,778067,1,128,4.38e-05,49.1
chr22:22437645-23366982,IGLV5-45*03,85.714,42,6,0,573706,573747,246,287,4.38e-05,49.1
chr22:22437645-23366982,IGLV5-45*03,83.721,43,7,0,654115,654157,246,288,1.31e-04,47.5
chr22:22437645-23366982,IGLV5-45*03,60.938,128,50,0,303611,303738,1,128,3.94e-04,46.0
